,Wban,date,Time,StationType,sky_condition,visibility,dry_bulb_faren,dry_bulb_cel,wet_bulb_faren,wet_bulb_cel,dew_point_faren,dew_point_cel,relative_humidity,wind_speed,wind_direction,station_pressure,sea_level_pressure
9841,13904,20111215,609,12,SCT007 BKN014 OVC033, 6.00,66,19.0,66,18.8,66,19.0,100, 0,000,29.47,M
9842,13904,20111215,653,12,SCT006 BKN011 OVC048, 6.00,60,15.6,59,15.2,59,15.0, 97,14,010,29.49,30.01
9843,13904,20111215,751,12,SCT006 OVC011, 2.00,57,14.0,56,13.2,55,13.0, 93,16,010,29.52,M
9844,13904,20111215,753,12,SCT006 OVC011, 2.00,57,13.9,56,13.5,56,13.3, 96,15,010,29.52,30.03
9845,13904,20111215,814,12,OVC015, 2.00,57,14.0,56,13.2,55,13.0, 93,13,360,29.52,M
9846,13904,20111215,831,12,FEW008 OVC015, 2.00,57,14.0,56,13.2,55,13.0, 93, 9,020,29.52,M
9847,13904,20111215,838,12,FEW008 OVC015, 4.00,57,14.0,56,13.2,55,13.0, 93,10,030,29.52,M
9848,13904,20111215,853,12,FEW008 BKN015 OVC021, 5.00,58,14.4,57,14.1,57,13.9, 97,11,360,29.53,30.05
9849,13904,20111215,910,12,BKN008 OVC017, 6.00,57,14.0,57,13.8,57,14.0,100, 5,320,29.54,M
9850,13904,20111215,953,12,BKN008 OVC017, 5.00,58,14.4,57,14.1,57,13.9, 97, 7,350,29.54,30.07
9851,13904,20111215,1053,12,BKN008 OVC015, 3.00,59,15.0,58,14.3,57,13.9, 93, 8,340,29.54,30.06
9852,13904,20111215,1055,12,BKN008 OVC015, 1.00,59,15.0,58,14.3,57,14.0, 93, 8,350,29.54,M
9853,13904,20111215,1107,12,BKN008 BKN015 OVC023, 3.00,59,15.0,58,14.3,57,14.0, 93, 8,350,29.54,M
9854,13904,20111215,1151,12,OVC006, 1.50,59,15.0,58,14.3,57,14.0, 93,11,360,29.54,M
9855,13904,20111215,1153,12,OVC006, 1.50,59,15.0,58,14.6,58,14.4, 97,10,350,29.54,30.05
9856,13904,20111215,1237,12,OVC008, 5.00,57,14.0,57,13.8,57,14.0,100, 9,340,29.53,M
9857,13904,20111215,1251,12,OVC010, 4.00,57,14.0,56,13.2,55,13.0, 93,11,360,29.53,M
9858,13904,20111215,1253,12,OVC010, 4.00,58,14.4,57,14.1,57,13.9, 97,13,360,29.53,30.04
9859,13904,20111215,1307,12,BKN008 OVC012, 4.00,57,14.0,56,13.2,55,13.0, 93,14,350,29.52,M
9860,13904,20111215,1353,12,OVC009, 3.00,56,13.3,55,13.0,55,12.8, 96,10,350,29.51,30.03
9861,13904,20111215,1424,12,OVC010, 3.00,55,13.0,55,12.7,55,13.0,100,14,010,29.51,M
9862,13904,20111215,1436,12,OVC010, 2.00,57,14.0,56,13.2,55,13.0, 93,14,010,29.50,M
9863,13904,20111215,1453,12,BKN010 OVC016, 3.00,57,13.9,56,13.5,56,13.3, 96,13,010,29.50,30.02
9864,13904,20111215,1553,12,OVC010, 8.00,56,13.3,55,12.7,54,12.2, 93,17,360,29.51,30.03
9865,13904,20111215,1621,12,OVC008, 3.00,55,13.0,54,12.4,54,12.0, 96,14,360,29.51,M
9866,13904,20111215,1653,12,OVC010, 2.00,55,12.8,54,12.4,54,12.2, 96,23,010,29.52,30.04
9867,13904,20111215,1656,12,OVC010, 5.00,55,13.0,54,12.4,54,12.0, 96,18,020,29.53,M
9868,13904,20111215,1709,12,BKN010 BKN015 OVC021, 2.00,54,12.0,54,12.2,54,12.0,100,20,020,29.53,M
9869,13904,20111215,1731,12,FEW008 BKN012 OVC021, 2.00,54,12.0,53,11.6,52,11.0, 93,21,020,29.54,M
9870,13904,20111215,1739,12,OVC012, 5.00,54,12.0,53,11.6,52,11.0, 93,14,020,29.54,M
9871,13904,20111215,1753,12,OVC012, 6.00,54,12.2,53,11.6,52,11.1, 93,18,010,29.54,30.06
9872,13904,20111215,1853,12,OVC010, 7.00,53,11.7,52,11.0,51,10.6, 93,22,010,29.56,30.09
9873,13904,20111215,1953,12,OVC010, 8.00,53,11.7,52,11.3,52,11.1, 96,15,010,29.59,30.11
9874,13904,20111215,2024,12,BKN007 BKN012 OVC018, 8.00,54,12.0,53,11.6,52,11.0, 93,14,360,29.59,M
9875,13904,20111215,2051,12,OVC011,10.00,52,11.0,52,11.1,52,11.0,100,15,350,29.59,M
9876,13904,20111215,2053,12,OVC010, 8.00,52,11.1,51,10.5,50,10.0, 93,16,350,29.59,30.12
9877,13904,20111215,2134,12,SCT009 OVC014, 3.00,52,11.0,51,10.5,50,10.0, 93,13,340,29.59,M
9878,13904,20111215,2151,12,BKN009 OVC014, 4.00,52,11.0,51,10.5,50,10.0, 93,14,350,29.60,M
9879,13904,20111215,2153,12,BKN009 OVC014, 4.00,51,10.6,50,10.2,50,10.0, 96,11,340,29.60,30.14
9880,13904,20111215,2253,12,BKN009 BKN013 OVC033, 4.00,51,10.6,50,10.2,50,10.0, 96,11,350,29.62,30.15
9881,13904,20111215,2308,12,BKN011 BKN031 OVC075, 7.00,52,11.0,51,10.5,50,10.0, 93, 9,360,29.62,M
9882,13904,20111215,2324,12,BKN009 BKN013 OVC046, 9.00,52,11.0,51,10.5,50,10.0, 93,10,340,29.63,M
9883,13904,20111215,2351,12,OVC011, 8.00,52,11.0,51,10.5,50,10.0, 93,10,350,29.63,M
9884,13904,20111215,2353,12,OVC011, 8.00,51,10.6,50,10.2,50,10.0, 96,10,350,29.63,30.17
9885,13904,20111216,53,12,OVC010,10.00,50,10.0,49,9.7,49,9.4, 96,11,360,29.63,30.17
9886,13904,20111216,153,12,OVC010,10.00,50,10.0,49,9.4,48,8.9, 93,14,350,29.65,30.19
9887,13904,20111216,253,12,OVC010,10.00,49,9.4,48,8.8,47,8.3, 93,15,360,29.65,30.19
9888,13904,20111216,353,12,OVC012,10.00,50,10.0,48,9.1,47,8.3, 90,16,350,29.66,30.20
9889,13904,20111216,453,12,OVC010,10.00,49,9.4,48,9.1,48,8.9, 96,15,360,29.67,30.22
9890,13904,20111216,551,12,OVC008,10.00,48,9.0,47,8.3,46,8.0, 93,13,350,29.69,M
9891,13904,20111216,553,12,OVC010,10.00,48,8.9,48,8.6,47,8.3, 96,16,350,29.69,30.23
9892,13904,20111216,601,12,OVC009,10.00,48,9.0,47,8.3,46,8.0, 93,18,350,29.68,M
9893,13904,20111216,653,12,BKN008 OVC015,10.00,48,8.9,47,8.3,46,7.8, 93,15,360,29.70,30.24
9894,13904,20111216,753,12,OVC010,10.00,48,8.9,47,8.3,46,7.8, 93,15,360,29.74,30.28
9895,13904,20111216,853,12,OVC011,10.00,48,8.9,47,8.0,45,7.2, 89,23,020,29.74,30.29
9896,13904,20111216,953,12,OVC011,10.00,48,8.9,46,7.8,44,6.7, 86,18,010,29.75,30.29
9897,13904,20111216,1053,12,OVC014,10.00,49,9.4,47,8.3,45,7.2, 86,15,020,29.78,30.32
9898,13904,20111216,1138,12,OVC015,10.00,50,10.0,48,8.6,45,7.0, 83,14,020,29.78,M
9899,13904,20111216,1153,12,OVC015,10.00,50,10.0,48,8.6,45,7.2, 83,14,020,29.78,30.32
9900,13904,20111216,1253,12,OVC015,10.00,52,11.1,49,9.4,46,7.8, 80,14,360,29.75,30.30
9901,13904,20111216,1353,12,OVC023,10.00,54,12.2,50,9.9,46,7.8, 75,13,020,29.74,30.28
9902,13904,20111216,1453,12,OVC023,10.00,55,12.8,51,10.4,47,8.3, 75,15,030,29.75,30.29
9903,13904,20111216,1553,12,OVC023,10.00,55,12.8,51,10.4,47,8.3, 75,13,030,29.75,30.29
9904,13904,20111216,1653,12,OVC025,10.00,55,12.8,51,10.4,47,8.3, 75,16,010,29.77,30.31
9905,13904,20111216,1751,12,SCT023 BKN085 OVC120,10.00,54,12.0,50,9.9,46,8.0, 75,16,010,29.78,M
9906,13904,20111216,1753,12,SCT023 BKN085 OVC120,10.00,54,12.2,50,10.2,47,8.3, 77,17,020,29.78,30.33
9907,13904,20111216,1853,12,BKN075 BKN120,10.00,54,12.2,50,9.9,46,7.8, 75,13,010,29.80,30.34
9908,13904,20111216,1953,12,BKN095,10.00,53,11.7,49,9.7,46,7.8, 77,11,020,29.82,30.36
9909,13904,20111216,2053,12,BKN095,10.00,53,11.7,49,9.7,46,7.8, 77,13,010,29.84,30.38
9910,13904,20111216,2153,12,BKN095,10.00,52,11.1,47,8.1,41,5.0, 66,15,010,29.84,30.39
9911,13904,20111216,2253,12,BKN090,10.00,51,10.6,45,6.9,37,2.8, 59,14,010,29.86,30.40
9912,13904,20111216,2353,12,SCT090,10.00,50,10.0,44,6.4,36,2.2, 59,10,010,29.87,30.41
9913,13904,20111217,53,12,BKN090,10.00,48,8.9,43,5.9,36,2.2, 63,11,360,29.87,30.41
9914,13904,20111217,153,12,BKN090,10.00,48,8.9,43,5.9,36,2.2, 63, 9,360,29.87,30.41
9915,13904,20111217,253,12,OVC090,10.00,48,8.9,42,5.6,35,1.7, 61,14,010,29.86,30.41
9916,13904,20111217,353,12,BKN090,10.00,47,8.3,42,5.3,35,1.7, 63,11,010,29.87,30.41
9917,13904,20111217,453,12,OVC090,10.00,47,8.3,42,5.3,35,1.7, 63,10,360,29.88,30.42
9918,13904,20111217,553,12,OVC090,10.00,47,8.3,42,5.3,35,1.7, 63,14,010,29.89,30.43
9919,13904,20111217,653,12,OVC090,10.00,47,8.3,41,4.9,33,0.6, 58,16,020,29.90,30.45
9920,13904,20111217,753,12,BKN090 OVC120,10.00,47,8.3,41,4.9,33,0.6, 58,10,010,29.91,30.45
9921,13904,20111217,853,12,FEW090 BKN120 BKN250,10.00,47,8.3,41,4.7,32,0.0, 56,10,010,29.94,30.48
9922,13904,20111217,953,12,BKN090 OVC120,10.00,50,10.0,43,5.8,33,0.6, 52,10,010,29.96,30.50
9923,13904,20111217,1053,12,BKN090 OVC120,10.00,51,10.6,44,6.5,35,1.7, 54,10,020,29.95,30.50
9924,13904,20111217,1153,12,BKN095 BKN250,10.00,53,11.7,45,7.1,35,1.7, 51,14,030,29.94,30.48
9925,13904,20111217,1253,12,BKN095 BKN250,10.00,56,13.3,47,8.1,36,2.2, 47,13,020,29.91,30.45
9926,13904,20111217,1353,12,BKN095 BKN250,10.00,58,14.4,47,8.4,35,1.7, 42,10,030,29.87,30.41
9927,13904,20111217,1453,12,FEW095 SCT250,10.00,60,15.6,47,8.2,31,-0.6, 34,10,010,29.86,30.40
9928,13904,20111217,1553,12,FEW080 SCT100 SCT250,10.00,59,15.0,46,7.9,31,-0.6, 35, 9,030,29.85,30.39
9929,13904,20111217,1653,12,FEW080 SCT100 SCT250,10.00,57,13.9,46,7.6,32,0.0, 39, 6,030,29.85,30.40
9930,13904,20111217,1753,12,BKN080 OVC250,10.00,56,13.3,46,7.9,35,1.7, 45, 6,040,29.85,30.40
9931,13904,20111217,1853,12,OVC085,10.00,56,13.3,46,7.9,35,1.7, 45, 6,040,29.87,30.42
9932,13904,20111217,1953,12,OVC085,10.00,55,12.8,46,7.8,36,2.2, 49, 6,040,29.88,30.42
9933,13904,20111217,2053,12,OVC080,10.00,54,12.2,46,8.0,38,3.3, 55, 6,040,29.89,30.43
9934,13904,20111217,2153,12,OVC085,10.00,54,12.2,47,8.4,40,4.4, 59, 3,030,29.89,30.43
9935,13904,20111217,2253,12,BKN070 OVC080,10.00,53,11.7,46,7.9,39,3.9, 59, 6,030,29.90,30.44
9936,13904,20111217,2353,12,BKN065 OVC085,10.00,53,11.7,46,7.9,39,3.9, 59, 3,040,29.88,30.42
9937,13904,20111218,53,12,OVC070,10.00,53,11.7,47,8.2,40,4.4, 62, 0,000,29.86,30.40
9938,13904,20111218,153,12,OVC075,10.00,53,11.7,46,7.7,38,3.3, 57, 5,030,29.86,30.40
9939,13904,20111218,253,12,OVC075,10.00,52,11.1,45,7.4,38,3.3, 59, 3,040,29.84,30.38
9940,13904,20111218,353,12,OVC070,10.00,52,11.1,46,7.7,39,3.9, 61, 0,000,29.83,30.37
9941,13904,20111218,453,12,OVC070,10.00,52,11.1,46,7.7,39,3.9, 61, 5,040,29.81,30.35
9942,13904,20111218,553,12,OVC070,10.00,52,11.1,46,7.9,40,4.4, 64, 5,040,29.82,30.36
9943,13904,20111218,653,12,OVC070,10.00,52,11.1,47,8.1,41,5.0, 66, 0,000,29.82,30.36
9944,13904,20111218,753,12,OVC075,10.00,52,11.1,47,8.1,41,5.0, 66, 0,000,29.82,30.36
9945,13904,20111218,853,12,OVC070,10.00,52,11.1,47,8.4,42,5.6, 69, 0,000,29.83,30.37
9946,13904,20111218,953,12,OVC075,10.00,53,11.7,48,8.6,42,5.6, 66, 5,090,29.83,30.37
9947,13904,20111218,1053,12,OVC075,10.00,55,12.8,48,8.7,40,4.4, 57, 7,120,29.82,30.36
9948,13904,20111218,1153,12,OVC075,10.00,56,13.3,48,9.0,40,4.4, 55, 3,130,29.80,30.34
9949,13904,20111218,1253,12,BKN075 OVC250,10.00,60,15.6,50,9.8,39,3.9, 46, 7,140,29.75,30.28
9950,13904,20111218,1353,12,BKN070 OVC250,10.00,61,16.1,51,10.3,40,4.4, 46, 8,120,29.70,30.24
9951,13904,20111218,1453,12,FEW070 SCT100 OVC250,10.00,62,16.7,50,10.1,38,3.3, 41, 6,VR ,29.68,30.22
9952,13904,20111218,1553,12,FEW070 SCT120 OVC250,10.00,63,17.2,51,10.5,39,3.9, 41, 5,170,29.66,30.19
9953,13904,20111218,1653,12,BKN032 BKN120 OVC250,10.00,62,16.7,52,11.0,42,5.6, 48, 5,120,29.65,30.19
9954,13904,20111218,1753,12,BKN032 OVC120,10.00,61,16.1,52,11.0,43,6.1, 52, 6,090,29.63,30.16
9955,13904,20111218,1853,12,FEW032 SCT120,10.00,57,13.9,50,10.2,44,6.7, 62, 5,110,29.62,30.16
9956,13904,20111218,1953,12,SCT120,10.00,53,11.7,49,9.1,44,6.7, 72, 5,330,29.65,30.18
9957,13904,20111218,2053,12,SCT060,10.00,54,12.2,49,9.4,44,6.7, 69, 5,100,29.62,30.16
9958,13904,20111218,2137,12,BKN022,10.00,54,12.0,49,9.7,45,7.0, 72, 3,100,29.60,M
9959,13904,20111218,2153,12,OVC022,10.00,53,11.7,49,9.4,45,7.2, 74, 0,000,29.60,30.14
9960,13904,20111218,2211,12,SCT022 BKN065,10.00,52,11.0,49,9.4,46,8.0, 80, 0,000,29.59,M
9961,13904,20111218,2253,12,SCT026 BKN060 OVC075,10.00,53,11.7,49,9.4,45,7.2, 74, 0,000,29.59,30.13
9962,13904,20111218,2303,12,BKN026 OVC060,10.00,55,13.0,50,9.9,45,7.0, 69, 0,000,29.59,M
9963,13904,20111218,2310,12,SCT026 OVC060,10.00,54,12.0,49,9.7,45,7.0, 72, 0,000,29.57,M
9964,13904,20111218,2353,12,SCT022 OVC050,10.00,58,14.4,54,12.3,51,10.6, 78, 6,150,29.57,30.09
9965,13904,20111219,24,12,BKN022 OVC050,10.00,57,14.0,54,12.3,52,11.0, 83, 7,150,29.54,M
9966,13904,20111219,51,12,SCT022 OVC044,10.00,57,14.0,54,12.3,52,11.0, 83, 7,140,29.52,M
9967,13904,20111219,53,12,SCT022 OVC044,10.00,58,14.4,55,12.6,52,11.1, 81, 8,130,29.52,30.05
9968,13904,20111219,153,12,BKN019 OVC043,10.00,58,14.4,55,12.9,53,11.7, 84,11,130,29.49,30.01
9969,13904,20111219,253,12,OVC017,10.00,60,15.6,57,13.9,55,12.8, 84,10,130,29.44,29.96
9970,13904,20111219,353,12,OVC015,10.00,60,15.6,58,14.2,56,13.3, 87, 9,140,29.41,29.93
9971,13904,20111219,451,12,OVC013,10.00,61,16.0,60,15.4,59,15.0, 93,10,150,29.39,M
9972,13904,20111219,453,12,OVC013,10.00,61,16.1,60,15.4,59,15.0, 93,11,150,29.39,29.91
9973,13904,20111219,553,12,OVC013, 8.00,62,16.7,61,16.0,60,15.6, 93,16,140,29.37,29.88
9974,13904,20111219,653,12,OVC014,10.00,62,16.7,61,16.0,60,15.6, 93,15,140,29.37,29.89
9975,13904,20111219,753,12,OVC014, 7.00,64,17.8,62,16.7,61,16.1, 90,16,140,29.36,29.89
9976,13904,20111219,850,12,BKN016 OVC022, 9.00,64,18.0,62,16.7,61,16.0, 90,17,140,29.35,M
9977,13904,20111219,853,12,BKN016 OVC022,10.00,64,17.8,62,16.7,61,16.1, 90,17,140,29.35,29.87
9978,13904,20111219,953,12,BKN015 OVC020, 8.00,66,18.9,64,17.5,62,16.7, 87,18,140,29.34,29.86
9979,13904,20111219,1022,12,OVC013, 4.00,66,19.0,64,17.8,63,17.0, 90,16,140,29.34,M
9980,13904,20111219,1042,12,OVC011, 2.00,66,19.0,65,18.1,64,18.0, 93,14,150,29.34,M
9981,13904,20111219,1051,12,OVC009, 2.00,64,18.0,64,17.7,64,18.0,100,13,160,29.34,M
9982,13904,20111219,1053,12,OVC009, 2.00,65,18.3,64,17.9,64,17.8, 97,13,160,29.34,29.86
9983,13904,20111219,1120,12,BKN007 OVC013, 6.00,66,19.0,65,18.1,64,18.0, 93,10,150,29.34,M
9984,13904,20111219,1137,12,FEW007 OVC011, 8.00,66,19.0,65,18.1,64,18.0, 93, 8,160,29.32,M
9985,13904,20111219,1153,12,OVC013, 8.00,67,19.4,66,19.0,66,18.9, 97, 7,160,29.31,29.83
9986,13904,20111219,1201,12,OVC013, 2.00,68,20.0,67,19.2,66,19.0, 93, 9,170,29.31,M
9987,13904,20111219,1211,12,BKN015 BKN021 OVC027, 2.50,70,21.0,67,19.6,66,19.0, 87,11,160,29.30,M
9988,13904,20111219,1244,12,BKN022 BKN031 OVC042, 3.00,70,21.0,67,19.6,66,19.0, 87,11,160,29.28,M
9989,13904,20111219,1253,12,SCT022 BKN028 OVC047, 5.00,70,21.1,68,20.0,67,19.4, 90,11,160,29.28,29.79
9990,13904,20111219,1351,12,FEW023 BKN030 OVC055, 8.00,70,21.0,67,19.6,66,19.0, 87, 6,180,29.25,M
9991,13904,20111219,1353,12,FEW023 BKN030 OVC055, 8.00,70,21.1,68,20.0,67,19.4, 90, 6,180,29.25,29.76
9992,13904,20111219,1453,12,BKN033 BKN042 OVC070, 6.00,70,21.1,67,19.6,66,18.9, 87, 9,180,29.24,29.75
9993,13904,20111219,1553,12,SCT044 SCT065 OVC080,10.00,72,22.2,68,20.0,66,18.9, 82, 9,170,29.22,29.74
9994,13904,20111219,1653,12,FEW045 SCT060 BKN085,10.00,72,22.2,68,19.7,65,18.3, 79, 9,160,29.23,29.74
9995,13904,20111219,1720,12,SCT013 BKN030 OVC039, 1.50,68,20.0,66,18.6,64,18.0, 87,10,260,29.25,M
9996,13904,20111219,1722,12,SCT013 BKN030 OVC039, 2.00,66,19.0,65,18.1,64,18.0, 93, 6,280,29.25,M
9997,13904,20111219,1728,12,SCT016 BKN030 OVC045, 3.00,66,19.0,65,18.1,64,18.0, 93, 6,280,29.25,M
9998,13904,20111219,1753,12,SCT018 BKN040 OVC080, 8.00,66,18.9,64,17.8,63,17.2, 90, 3,270,29.27,29.78
9999,13904,20111219,1853,12,OVC038,10.00,65,18.3,63,17.3,62,16.7, 90, 0,000,29.29,29.80
10000,13904,20111219,1953,12,OVC035,10.00,63,17.2,62,16.8,62,16.7, 97, 0,000,29.31,29.82
10001,13904,20111219,2053,12,BKN037 BKN048 OVC100,10.00,62,16.7,62,16.6,62,16.7,100, 0,000,29.33,29.85
10002,13904,20111219,2153,12,BKN043 OVC050,10.00,62,16.7,61,16.3,61,16.1, 97, 0,000,29.34,29.85
10003,13904,20111219,2253,12,BKN045 OVC060, 7.00,62,16.7,61,16.3,61,16.1, 97, 3,270,29.35,29.87
10004,13904,20111219,2353,12,SCT065 BKN100,10.00,59,15.0,59,15.0,59,15.0,100, 0,000,29.36,29.88
10005,13904,20111220,0,12,BKN065 BKN100,10.00,57,14.0,57,13.8,57,14.0,100, 0,000,29.36,M
10006,13904,20111220,9,12,FEW020 BKN065,10.00,57,14.0,57,13.8,57,14.0,100, 0,000,29.36,M
10007,13904,20111220,53,12,FEW025 SCT070,10.00,58,14.4,58,14.4,58,14.4,100, 3,250,29.36,29.88
10008,13904,20111220,153,12,FEW070, 8.00,55,12.8,55,12.7,55,12.8,100, 0,000,29.36,29.88
10009,13904,20111220,240,12,FEW001 SCT070, 3.00,52,11.0,52,11.1,52,11.0,100, 0,000,29.36,M
10010,13904,20111220,251,12,BKN001, 1.00,50,10.0,50,10.0,50,10.0,100, 0,000,29.36,M
10011,13904,20111220,253,12,SCT001, 1.00,51,10.6,51,10.5,51,10.6,100, 0,000,29.36,29.88
10012,13904,20111220,341,12,FEW001 SCT070,10.00,52,11.0,52,11.1,52,11.0,100, 7,270,29.37,M
10013,13904,20111220,353,12,FEW070,10.00,52,11.1,52,11.1,52,11.1,100, 5,290,29.38,29.90
10014,13904,20111220,453,12,FEW065,10.00,52,11.1,48,9.1,45,7.2, 77, 7,310,29.38,29.90
10015,13904,20111220,553,12,FEW200,10.00,50,10.0,47,8.3,44,6.7, 80, 5,290,29.38,29.91
10016,13904,20111220,653,12,SCT150 BKN200,10.00,50,10.0,45,7.3,40,4.4, 69,14,310,29.40,29.93
10017,13904,20111220,753,12,FEW065 SCT150 BKN200,10.00,48,8.9,42,5.6,35,1.7, 61,10,300,29.43,29.96
10018,13904,20111220,853,12,FEW065 SCT150 BKN250,10.00,48,8.9,41,5.2,33,0.6, 56,13,300,29.43,29.96
10019,13904,20111220,953,12,FEW075 SCT150 BKN250,10.00,52,11.1,43,6.1,32,0.0, 47,17,310,29.45,29.97
10020,13904,20111220,1053,12,FEW080 SCT150 BKN250,10.00,55,12.8,44,6.8,31,-0.6, 40,14,320,29.47,29.99
10021,13904,20111220,1153,12,FEW150 BKN250,10.00,56,13.3,45,7.1,31,-0.6, 39,11,310,29.46,29.98
10022,13904,20111220,1253,12,FEW150 BKN250,10.00,58,14.4,46,7.8,32,0.0, 37, 8,310,29.44,29.97
10023,13904,20111220,1353,12,SCT150 BKN250,10.00,58,14.4,46,7.8,32,0.0, 37,10,340,29.42,29.95
10024,13904,20111220,1453,12,FEW150 BKN200 OVC250,10.00,58,14.4,46,8.0,33,0.6, 39,13,340,29.42,29.95
10025,13904,20111220,1553,12,FEW150 BKN200 OVC250,10.00,57,13.9,46,7.7,33,0.6, 40,10,320,29.43,29.95
10026,13904,20111220,1653,12,BKN200 OVC250,10.00,56,13.3,45,7.4,33,0.6, 42, 7,310,29.43,29.96
10027,13904,20111220,1753,12,BKN200 BKN250,10.00,52,11.1,44,6.5,34,1.1, 50, 3,330,29.44,29.97
10028,13904,20111220,1853,12,BKN200 BKN250,10.00,52,11.1,44,6.5,34,1.1, 50, 7,330,29.47,30.00
10029,13904,20111220,1953,12,BKN200 BKN250,10.00,51,10.6,43,6.3,34,1.1, 52, 0,000,29.50,30.03
10030,13904,20111220,2053,12,SCT200 BKN250,10.00,49,9.4,42,5.7,34,1.1, 56, 3,330,29.50,30.03
10031,13904,20111220,2153,12,SCT200 BKN250,10.00,49,9.4,42,5.5,33,0.6, 54, 6,320,29.51,30.04
10032,13904,20111220,2253,12,SCT200 BKN250,10.00,47,8.3,41,5.1,34,1.1, 61, 5,330,29.50,30.03
10033,13904,20111220,2353,12,BKN200 BKN250,10.00,48,8.9,41,5.2,33,0.6, 56, 6,330,29.50,30.03
10034,13904,20111221,53,12,BKN200 BKN250,10.00,47,8.3,41,5.1,34,1.1, 61, 3,310,29.49,30.02
10035,13904,20111221,153,12,SCT200 BKN250,10.00,44,6.7,40,4.7,36,2.2, 74, 7,350,29.49,30.03
10036,13904,20111221,253,12,FEW200 BKN250,10.00,45,7.2,40,4.3,33,0.6, 63, 6,340,29.51,30.05
10037,13904,20111221,353,12,SCT200 BKN250,10.00,41,5.0,38,3.5,35,1.7, 79, 0,000,29.52,30.06
10038,13904,20111221,453,12,BKN200 OVC250,10.00,44,6.7,40,4.2,34,1.1, 68, 5,310,29.52,30.06
10039,13904,20111221,553,12,BKN200 OVC250,10.00,44,6.7,40,4.2,34,1.1, 68, 5,360,29.50,30.03
10040,13904,20111221,653,12,BKN200,10.00,44,6.7,39,4.0,33,0.6, 65, 3,360,29.51,30.05
10041,13904,20111221,753,12,BKN150 BKN200,10.00,44,6.7,40,4.4,35,1.7, 71, 0,000,29.53,30.06
10042,13904,20111221,853,12,BKN150 BKN200,10.00,45,7.2,40,4.3,33,0.6, 63, 3,040,29.53,30.07
10043,13904,20111221,953,12,FEW065 BKN150 OVC200,10.00,47,8.3,41,4.9,33,0.6, 58, 5,010,29.52,30.06
10044,13904,20111221,1053,12,BKN060 OVC150,10.00,47,8.3,41,4.7,32,0.0, 56, 5,030,29.52,30.06
10045,13904,20111221,1153,12,OVC065,10.00,47,8.3,41,4.7,32,0.0, 56, 0,000,29.49,30.03
10046,13904,20111221,1253,12,OVC055,10.00,48,8.9,41,5.2,33,0.6, 56, 3,080,29.45,29.98
10047,13904,20111221,1353,12,OVC050,10.00,49,9.4,42,5.3,32,0.0, 52, 0,000,29.43,29.97
10048,13904,20111221,1453,12,OVC048,10.00,49,9.4,42,5.7,34,1.1, 56, 0,000,29.40,29.93
10049,13904,20111221,1553,12,OVC044,10.00,50,10.0,43,6.0,34,1.1, 54, 0,000,29.39,29.93
10050,13904,20111221,1653,12,OVC044,10.00,50,10.0,44,6.4,36,2.2, 59, 0,000,29.38,29.92
10051,13904,20111221,1753,12,BKN043,10.00,50,10.0,44,6.6,37,2.8, 61, 5,340,29.38,29.91
10052,13904,20111221,1853,12,OVC047,10.00,50,10.0,44,6.4,36,2.2, 59, 0,000,29.40,29.94
10053,13904,20111221,1953,12,BKN041 OVC049,10.00,50,10.0,45,7.3,40,4.4, 69, 0,000,29.42,29.96
10054,13904,20111221,2053,12,OVC043,10.00,50,10.0,45,7.1,39,3.9, 66, 0,000,29.43,29.96
10055,13904,20111221,2153,12,BKN070 OVC095, 8.00,48,8.9,46,7.8,44,6.7, 86, 0,000,29.42,29.95
10056,13904,20111221,2251,12,BKN032CB BKN046 OVC060, 5.00,46,8.0,46,7.5,45,7.0, 96, 0,000,29.41,M
10057,13904,20111221,2253,12,BKN032CB BKN046 OVC060, 5.00,47,8.3,46,7.7,45,7.2, 93, 0,000,29.41,29.95
10058,13904,20111221,2330,12,SCT046 OVC080, 4.00,46,8.0,46,7.5,45,7.0, 96, 0,000,29.40,M
10059,13904,20111221,2353,12,SCT046 OVC080, 4.00,46,7.8,46,7.5,45,7.2, 96, 5,160,29.44,29.97
10060,13904,20111222,51,12,SCT025CB OVC085, 5.00,46,8.0,46,7.5,45,7.0, 96, 3,310,29.38,M
10061,13904,20111222,53,12,SCT025CB OVC085, 5.00,46,7.8,46,7.5,45,7.2, 96, 6,320,29.37,29.91
10062,13904,20111222,132,12,SCT028 BKN060 OVC080, 3.00,46,8.0,46,7.5,45,7.0, 96, 0,000,29.37,M
10063,13904,20111222,153,12,OVC065, 3.00,45,7.2,45,7.2,45,7.2,100, 0,000,29.39,29.93
10064,13904,20111222,213,12,FEW030 SCT047CB OVC065, 3.00,46,8.0,46,7.7,46,8.0,100, 8,110,29.38,M
10065,13904,20111222,237,12,SCT012 BKN050 OVC075, 2.50,45,7.0,45,7.2,45,7.0,100, 5,090,29.35,M
10066,13904,20111222,251,12,SCT008 BKN055 OVC070, 2.50,45,7.0,45,7.2,45,7.0,100, 5,170,29.37,M
10067,13904,20111222,253,12,SCT008 BKN055 OVC070, 2.50,45,7.2,45,7.2,45,7.2,100, 6,160,29.37,29.91
10068,13904,20111222,312,12,SCT003 BKN008 OVC075, 2.50,46,8.0,46,7.5,45,7.0, 96, 5,260,29.39,M
